texto,is_offensive,label
USER libera arma que vc morre fica ligado,OFF,1
"Isso e um louco ,sem comentários",OFF,1
"USER USER ,PAGUEM USER QUE DEVEM !",NOT,0
Essa USER é ridícula demais 😂,OFF,1
"Você acha que a gente acredita mesmo nessa felicidade toda do Facebook? Bêbada, balada, amigas, ""não preciso de homem"" No mínimo HASHTAG",NOT,0
"Todo mundo sabe que ele não é nazista, mas essa merda de esquerdistas vão queree canselar",OFF,1
Como explicar crianças e adultos morrendo pela gordura excessiva sem se alimentar adequadamente ne explica pra mim como explicar que esse lugar é PODRE USER SUJO COM USER E BARATAS NA COZINHA como explicar funcionários sem máscara em pandemia mundial ? USER E UM ABSURDO USER,OFF,1
"Este USER é um lixo, imoral, e os filhos dele uns corruptos machistas de berço.",OFF,1
"USER USER USER Cê tá espumando num negócio que não muda nada na sua vida, vá pra puta que te pariu mermao",OFF,1
Amem! Abaixo essas merdas de filme que poluem o cérebro de nossos adolescentes!,OFF,1
só queria tá trabalhando só pra ocupar a cabeça e ficar suave ganhando dinheiro e gastando com puta e traveco,OFF,1
Este sem teto é um servo do Diabo,OFF,1
wue porra caralho buceta mds q desgraça,OFF,1
"a mulher jura q tem moral pra ta chamando alguém de pateta, n fode porra",OFF,1
quem que é sair em munda acha que é para tá falando para o pessoal ter peito para encarar é uma bosta dessa ela tá precisando protegida pela Record isso mesmo que imundície que nojo,OFF,1
"O cara não está errado, chega! Se acostume que será melhor. Teremos intervenção militar. Chega da manipulação suja e corrupta da rede Globo e sua esquerda.",OFF,1
"rt USER vc n vale o banho que tomei e escrevi nossos nomes em um coração no box do meu banheiro, fdp",OFF,1
"26 anos , só comi um viado e minha pitanga até hoje…ridículo.",OFF,1
USER Ele matou a própria mãe,NOT,0
"USER Cara, vc tá ferrado c a horda bolsonaristas. Todos fã de desenformador Caio Arruda que não é copolla. Que cara mais escroto. Fico besta como as pessoas da direita se encantam c as baboseiras que ele fala. Ainda dizem q ele eh intelecual. Caio claramente fala de coisas que n sabe",OFF,1
USER comentando pra aparecer na tl de algum arrombado que me segue,OFF,1
cólica fdp te odeio infinitamente,OFF,1
Gordinha deslocada triste kkkk ele acaba com a moral shauhauhuahs,OFF,1
mina demorou duas horas pra me responde e o trouxa vai e visualiza na hora,OFF,1
USER Putinha desde sempre.,OFF,1
É USER USER se enforcou mesmo...,OFF,1
"USER se eles não ligarem a luz até o final do show eu vou ficar putinha, nem show de eletrônica é assim q ódiokkkkkk",OFF,1
desde 18 h da postagem. deslikes de 10 a 7mil!! às 22 h 15 mil a 8mil e durante a madrugada os robôs manipularam a favor dos likes até ch egar a mais de 30 mil de diferença. Idiotas acreditam nessa contagem com 10x mais comentários contra!!,OFF,1
USER USER Picadinha maldita,OFF,1
"USER, o Monark só fala bosta, não fala coisa com coisa.",OFF,1
Mentirosa essa USER inventou um pesadelo tira essa sapa daí!!!mulher chata insuportável!!!,OFF,1
"A mina se ligou, e terminou com o mlk otário.",OFF,1
"Cegos por homofobia, se vcs olhassem sem maldade veriam que estão ensinado respeito des de jovem para o país que mais mata lgbt+, sim podem casar com homem e com mulher na própria bíblia diz, tudo é permitido porém nem tudo os convém e que ditadura é essa que vcs pregam que não podemos viver como pessoas normais, quem nasce Lgbtq não escolhe passar por essa humilhação, lembrem, não é uma escolha nem opção ser lgbt",NOT,0
Vão achar oq fazer este bozó e tudo da mesma laia bando de sem vergonha,OFF,1
KKKKKKKKKKKKKKKKK VAI TOMAR NO CU É SO SAIR DO PC KKKKKKKKKKKKKKKKKKKKKKKKKKKKKK URL,OFF,1
a vai toma no cu essa gente é chata pra carlho,OFF,1
viado 30 minuto pra eu e a Anna Julia lembrar o nome daquela carai daquela cabeçuda da Betty boop a gente gritou tanto,OFF,1
Esse presidente não vale nada,OFF,1
Nazista sulamericano é a coisa mais absurda que eu já vi!,NOT,0
"O comunismo e o nazismo são duas faces da mesma moeda. Mas esse cara, e ninguém tem coragem de dizer que o partido comunista brasileiro prega o ódio. Boa sorte Monark,vc logo vai se reerguer.",NOT,0
jogador só sabe procriar nessa porra,OFF,1
USER lindq pra caralho pqp !!! minsik,OFF,1
"""21 anos sem Mamonas Assassinas"" SE ELES FOSSEM VIVOS VOCÊ ESTARIA FAZENDO TEXTÃO ACUSANDO OS CARA DE MACHISMO, HOMOFOBIA, RACISMO ETC",NOT,0
"USER é chata pra cacete aff , a mulher alem de achar que manda na casa e mal educada",OFF,1
USER USER é USER USER USER é virgem de pensamento USER,OFF,1
USER O Juiz que combateu o PT para eleger Bolsonaro em troca de cargo no pior governo que já tivemos. HASHTAG HASHTAG HASHTAG,OFF,1
Porra de machine gun Kelly do caraio às 20h maluco? Bota esse morfético as 17h inferno. Pabllo deveria ser a atração principal porra HASHTAG,OFF,1
CARA QUE ODIOOOO URL,NOT,0
"USER USER k-army não contém cmg pra nada! pqp, vão ser mimadas assim no infernooo oh caralhoooooooooo",OFF,1
Na verdade ela não deixou ele sem palavras ela foi chata pra KRL não tinha argumentos contra uma realidade que a educação nesse país realmente está uma BOSTA e acha que saiu vitoriosa é tipo aquele porra de muleque que quando eu era criança falava que a bola de capotao era dele e ninguém mais jogava mina escrota dos infernos....,OFF,1
Vai se foder cada analfabeto mano.,OFF,1
USER olha eu também não vivo em função dos outros só que o que o senhor felipe USER quer é isso com esse vídeozinho viver em função dos outros l gico que a primeiraminha crítica não foi construtiva eu apenas imitei o comportamento de uma pessoa que também não fez uma crítica construtiva minha querida com palavriado chulo e de baixo calão e além do mais muito preconceituoso minha cara agora se vc não se importa com o que os outros falam a seu respeito é um problema seu,OFF,1
URL genuíno hahahahhaha. depois se diz feminista.… — o que tem a ver o cu com as calças? URL,OFF,1
Eu nao entendo pq essa ariane ficou procurando felipe sendo q ele foi expulso por causa dela falsa falsa falsa falsa falsa falsa USER,OFF,1
"concordo, ela esta de ridicula já, acha q é dona da casa",OFF,1
"Calma! É apenas filme. Qual a diferença entre o vampiro ser do bem ou do mal? Trata-se de uma personagem fictícia, não há regras p/ isso. Não ""faz sentido"" é ficar aqui criticando o trabalho de alguém capacitado. Pq não cria seu próprio filme c/ alguém se apaixonando por uma vaca? C/ esse seu vocabulário rico (fdp, porra...), vai ser ótima uma influencia p/ o público jovem de crepúsculo. O que USER prega, é o que USER faz; ""USER"" pessoas, p/ ter audiência e ganhar dinheiro as custas delas.",OFF,1
USER Cadeia ladrão,OFF,1
"Pensou se o USER voltar para ti, você não sabe de nada, não tá desculpada, irresponsável, sem respeito. Já era acabou, mancha não sai mais ok?",OFF,1
puta merda q vergonha,OFF,1
"Muito bom USER USER, concordo com o que vc disse, vampiros e lobisomens foram popularizados,se tornaram POP, pra vender livros e filmes! Que porcaria, as garotinhas deviam ler um livro e procurar conteúdo sério e não perder tempo com essas coisas fúteis.",OFF,1
"USER USER volta pra escola animal, escreveu tudo errado kkkkk kkk. "" oreiudo""",OFF,1
"Desde a estreia da turnê “Nossa História” eu procurei assistir poucos vídeos dos shows, mas porra, sem querer vi um que a USER tá chorando real e agora eu to aqui morrendo de chorar tb 😭❤️ MEUS DEUS DO CÉU, agosto não dure 70 anos, por favor!? Setembro, venha!!!!",OFF,1
"USER, cê é foda! Agora eu voltarei a assistir flow podcast.",OFF,1
Lollapalooza muito ruim. Puta que pariu,OFF,1
aff eu adoro crepúsculo ele tá contra mim meu arco-inimigo,NOT,0
amanha joga o benfica e já estou bue excitado porra,OFF,1
RT USER: future ficou putasso com o pula pirata do gordola,OFF,1
tenho vergonha e nojo de ser brasileira porque só os assassinos são respeitado pela sociedade.,OFF,1
"Na moral, o Feat Marília Mendonça &amp; Yasmin Santos é um dos melhores do mundo e isso precisa ser aceito. Caralho Marília, tu foi e deixo a gente mais fudido que antes né minha rainha!?",OFF,1
USER USER vai ser attwhore em outro lugar,OFF,1
"Já temos é que parar com o politicamente correto, O USER USER USER NO MEIO DO SEU CU tá aí o resultado das mentiras que vcs tanto falam sobre o BOLSONARO....agora eu garanto que é no primeiro turno. USER",OFF,1
Gente eles juntos de boa...como se nada tivesse acontecido o pior é o pai da criança ele é o mais nojento daqui a pouco vai juntar todos esses bandidos perigosos e fazer um final de ano né os amigos do mau 😠😠😠,OFF,1
"Nossa esse vídeo é uma afronta as famílias brasileiras, uma vez que tem sexo explicito, com nudez, amassos, cenas ""calientes"", incitação sexual. A me poupem. Foi apenas abraços, troca de carinho. Se esse vídeo fosse publicado no dia 20 de julho poderia muito bem ser considerado como uma homenagem ao DIA DO AMIGO, uma vez eles só dão abraços como amigos, primos, irmãos etc.... É muita ignorância. Como a vida alheia é tão importante assim? Para finalizar vou parafrasear uma frase do DR. USER USER ""Eu vou te perguntar uma coisa: Que diferencia faz pra você, pra sua vida pessoal se o seu vizinho dorme com outro homem? Se a sua vizinha é apaixonada pela colega de escritório? Que diferença faz pra você? Se faz diferença procure um psiquiatria você não tá legal"" E nem me venham com historias de influencia a homossexualidade não! Até porque, quem é bem resolvido com sua orientação sexual não fica de fiscalização alheia. Fica a dica ;)",NOT,0
pooode crer USER nao existe vampiro e crepusculo poh o que essas menina tem na cabeça sao tudo retardada rsrsrsrsrs,OFF,1
"E também USER a Jojo já deve ter passado por milhares de coisas machistas, racistas, gordofobicas e elitistas na vida... ela não é obrigada a ser empática enquanto tratam ela sempre de forma preconceituosa e acham que é obrigação dela cozinhar, limpar e ainda ser educada.",NOT,0
Desgraçados bk,OFF,1
CARALHO EU TO TODA ARREPIADA COM ESSE SHOW VAI SE FUDER EU TE AMO MILEY,OFF,1
"O nazismo é uma coisa tao nojenta, que só em pensar no nazismo, dá vontade de vomitar.. eu sinceramente não sei como o USER conseguiu fala o que ele falo",NOT,0
USER USER USER é fodão .. hihi eu racho com teus videos e concordo com a maioria das coisas que USER trata em seus videos,OFF,1
Eu só quero saber quando esse lixo vai sair do planalto.,OFF,1
"RT USER: Quem realmente acha que um traveco, semi nu, correndo com o pinto amarrado entre as nádegas e segurando uma toalha com a fac…",OFF,1
USER USER Explana esse índio safado.,OFF,1
Caraca que cara vacilao era pra ter nos livrado deste mal pra sempre bostonaro cretino preconceituoso,OFF,1
USER se ele ta chingando feito um louco o filme e o livro eh pq ele num deve gosta...num acha??,NOT,0
"Eu respeito os LGBT... Mais isso não se faz, usar crianças !! Lixo de propaganda !!! Nunca mais eu consumo nada dessa merda !!!! Deixa as crianças em paz seus lixos...",OFF,1
"USER eu não concordo com assassinos, psicopatas, políticos ladrões, ou seja, eu não concordo com coisas que interferem na vida das pessoas. É com isso q temos que nos preocupar e ai sim não concordar.",NOT,0
"Não entra na minha cabeça que ainda existam eleitores do bolsonaro depois desse INFERNO que a gente passou com esse homem no poder, tem que ser muito ignorante mesmo (primeiro que ele nunca nem devia ter sido eleito né, o povo já começou errado aí)",OFF,1
Que USER essa propaganda tendenciosa. 🤮,OFF,1
"USER USER Então vcs são intocáveis? USER não tem, nós podemos ser xingados a vontade? USER",NOT,0
USER Waldilson a gente é amigo a mais de 12 se não me engano e até vc não vale nada amigo e é muito bom ser teu amigo por causa disso seu vagabundo heheh,OFF,1
USER é meu saco kkk,OFF,1
USER o USER cagou no pau velho,OFF,1
buceta era pra eu ter ido cortar o cabelo ontem hj n abre nem minhas perna,OFF,1
"fico acordada até 2 da manhã, mas eu vou acabar esse trabalho nem que seja na base de 2 xicaras de café no rabo",OFF,1
USER ler muito lerda cara,OFF,1
USER crentes. Viva a diversidade lolololol,OFF,1
Tá tik tok filho da puta agr eu faço oq com isso?? URL,OFF,1
A juíza tá com medo do capeta do lula kkkkkkkkk,OFF,1
"USER USER Vão lá, vão ajudar a enterrar o Brasil de vez, cambada de pilantras.",OFF,1
"USER USER seu inteligente que viveu em um buraco todos esses anos, deixa eu te explicar uma coisinha.. não existe só casais héteros.",OFF,1
"nss vtnc sabe nem mentir, paga mó de sem noção e todo mundo passa pano pra vc, sei mto bem quem vc é.",OFF,1
Puta merda bem na minha vez tem essa putaria toda tudo o que eu queria é que as arvore fosse que nem aquelas de senhor dos anéis pra dar uma sova nas pessoa,OFF,1
"Entendo a Jojo, ela já vem tolerando essas coisas a muito tempo, chega uma hora que explode né! Gente encostada é a pior coisa, e ainda debochado, piorou!",OFF,1
USER ficaram com a cara na poeira! USER,OFF,1
"Parabéns, ficou uma merda!",OFF,1
"USER Nem sempre sucesso é algo elogiavel. Vc condena os argentinos por idolatrarem Maradona, por causa das varias porcarias que ele fazia. A gente não pode fazer o msm com Anitta? Não importa o sucesso que faz, é porcaria igual. Gretchen do século 21",OFF,1
"Sem o Monark falando besteiras, o programa vai fazer muito sucesso ainda... USER USER...",NOT,0
"*USER CORTANDO O USER E VI NA TV USER USERPAGANDA DO PT...* *USER USER FALANDO QUE ERA PRA SOLTAR USER ""QUE USER USER MUDAR O USER""* *TOMAR QUE O BOLSONARO GANHE E MANDA ESSES VAGABUNDUSER USER BUSERLÉU....* *BOA SORTE BOLSO19*",OFF,1
USER VÃO TOMAR NO C U JN e HASHTAG,OFF,1
"USER porra, mais do que ja durmo?🤦‍♀️",OFF,1
Entre Lula e USER tenho que concordar com o Monark estamos todos fudidos!,OFF,1
USER USER. Se afogou na própria merda.,OFF,1
"Eu acho que mais ridicúlo do que o filme é vc, achando que é como o Edward!rsrsrs! fazendo essas caretas e chingando assim não passa de uma pessoa sem criatividade,, pq se você realmente capaz, vc não estaria aqui estaria na capa de um filme melhor ou um livro, valeu!",OFF,1
"Gente, a USER entrega muitoo né. Ela chegou em PRIMEIRO lugar no MUNDO no Spotify. E como tem ser humano podre né?! A bicha batalhou muito,canta bem em três línguas, e tem gente que quer desmerecer. Eu torço pra ela tocar no intervalo do HASHTAG um dia. Já pensou que top?!",NOT,0
dedo quente nesse cu gelado kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,OFF,1
vc é USER foda USER falo td dessa piada de saga,OFF,1
odeio que comentem sobre o que eu como ou deixo de comer é INSUPORTÁVEL ser vegetariana perto de gente chata vc simplesmente fala que não come carne e a pessoa se sente na obrigação de falar que vc tá errado aí vai se fuder e vai cuidar da sua própria vida caralho,OFF,1
"Nunca me tiram da cabeça que mataram o eduardo USER na epoca. Tenho certeza que mataram ele,e nao duvido que os eleitores de lula que fizeram isso... esquerda maudita. ..",OFF,1
"USER Além de mentiroso, ele provou que a maioridade penalidade cair para 10 anos! Que o problema não é a criação e sim a falta de caráter da pessoa, e que um bandido, se não for tratado como merece, não se regenera nunca! E ainda querem devolver o Brasil na mão desse vagabundo!",OFF,1
de buceta eu gosto muito de grelo eu gosto muito de buceta eu gosto muito de greko eu gosto muito PLU PLU PLU PLU PLU PLUUUUGGGGGGGG,OFF,1
USER Só pode ser para tirar votos do Bolsonaro. Agências todas aparelhadas. Bando de canalhas.,OFF,1
USER Volta pros quintos dos infernos.,OFF,1
"USER, cuidado com os mendigos bolsominions!!",OFF,1
USER do Capeta ' HAHA.,OFF,1
USER USER Kkkkkkkkkkkk esse menor é mongol,OFF,1
USER malz escrevi duença errado,NOT,0
"USER USER Velho ladrão desgraçado, você jamais voltará a nos roubar. A esquerda não volta tão cedo ao poder. Rato, lixo humano, ladrão patético.",OFF,1
vtmnc pqp fdp desgraçado,OFF,1
candidatos escolhemos em quem votamos.maluco.,OFF,1
USER ta com o cu na mao USER,OFF,1
minho corno faz muuuuuu URL,OFF,1
"USER para de usar drogra amigo , essa merda já afetou sua mente, depois a cachaça!",OFF,1
"O USER também e o USER também... Nazismo é abjeto, e essas outras também deveriam ser...",NOT,0
"USER! Essa Globo é lixo até na internet. Apoiadores do governo?. São verdadeiros guardiões da Constituição, República e USER. USER",OFF,1
USER ta certa leva punição e quer ficar com o c* pra cima sem fazer nada tem que bota moral nessa bagaça 😚🤣,OFF,1
USER sério viado,OFF,1
"Nunca mais compro produtos dessa marca. Com todo respeito aos homossexuais, mas isso foi desnecessário e agride a maioria da população brasileira. O respeito às diferenças deve prevalecer, e esse comercial não respeita a Maioria heterossexual brasileira. Por que não faz um comercial representando as outras minorias? porque não tem retorno financeiro? USER USER.",OFF,1
"USER Tinham sim, nos campos de concentração os gays usavam um triângulo rosa na roupa inclusive.",NOT,0
pfv pare de me fazer ter vontade de viver um romance anime de corno URL,OFF,1
USER fora globo do satanás USER tentam tentam mas n vão conseguir tá na cara o ódio USER USER tem de gente honesta,OFF,1
USER USER é foda mesmo kkkkkkkkkkkkkk,OFF,1
"Que sacanagem é essa, de homem e homem e mulher com mulher, falta de vergonha isso sim !",OFF,1
"Gostava da dupla, mas o USER sempre falou muita merd@. E o USER nunca se opôs, ambos erraram! Decisão certa, com o USER no flow, um dia ia acabar afundando todo o projeto! Liberdade de expressão sim, mas com consciência, com sabedoria, com respeito...! USER USER... USER USER, e USER cara... aprenda com seus erros e evolua!!!",OFF,1
Eu quebreeeei meu ventilador justo hoje que tá calor pra cacete,OFF,1
USER brasileira foi pro lixo depois dessa,OFF,1
"Essa fazenda tah o oh!! USER era pra expulsar o q empurrou a Nádia, e n tiraram ele, e agora com uma atitude de um negro tiraram ele por causa de um beijo, roubado!! Isso é o oh!! De todos aí, sou mas USER.",OFF,1
"USER USER Para mim sugerem lollapalooza, salgadinhos e empresa xingling. PQP Triplo 💀",OFF,1
"O triste disso tudo é que o burguer King está cagando para a pauta.... Eles querem os likes e os deslkes. Por que no final , tudo é vier. Lastimável :(",OFF,1
USER USER são loucos de da ibope pra esse cara mds,OFF,1
"187 mil deslikes, se se juntassem e cada um doasse um real, as crianças nós abrigos passariam menos necessidades. Enquanto isso, os gays que vocês falam mal, adotam e cuidam dessas crianças (que héteros abandonaram), enfim a hipocrisia. Não vejo ninguém reclamando de comerciais que erotizam crianças, o problema é só ser LGBT..",NOT,0
Es tan asqueroso no saber que no hago nada por mi vida ☹,OFF,1
"Mas pq ela não estava em sã consciência? Ela não tinha problema de saúde nem psicológico, nunca tomou remédio, trabalha, dirige, e independente. Só pq ela quis transar com o moço tem q estar doente? Todo dia tem gente cometendo traição , isso é a coisa mais normal do mundo",NOT,0
"USER Quem vai sumir do Brasil é esse vagabundo que vive torrando dinheiro público com viagens e andando de lancha enquanto o povo morre de fome e paga o alto preço das coisas, HASHTAG",OFF,1
""" voces estao tentando influenciar as crianças a serem gays"" USER, o unico que esta tentando influenciar em algo é voce que pensa dessa forma, influenciando as crianças a serem hipocritas, preconceitusas, mente fechada! O comercial apenas mostra que amor é amor independente do sexo, e isso é algo que TODOS deveriam saber e aceitar! E nao é só porque o comercial mostra casais homosexuais que o seu filho ou filha ira ser tambem!! USER escolhe ser gay ou hetero, ninguem é influenciado a ser gay ou hetero! Coloquem isso na mente pequena e preconceituosa de voces",NOT,0
Eita porra USER acordou a milhão 😁,OFF,1
USER USER Todos vacinados! Vc otário que não tomou a vacina tem q ficar em casa.,OFF,1
"USER! Não tem coisa mais útil pra ensinar? Ser gay é uma particularidade, não precisa virar ensinamento.",NOT,0
"kkkkkkkkkkkkkkkkkkkkkkkk USER pelo USER, muito bom.. USER merece todas as meninas chatinhas falUSERo so disso.. USER haja pacienciaa! filme chato da porra! Mas olha.. o melhooooooooooooor mesmo... sao os comentarios.. kkkkkkkkkkkkkkkkkkk tem neguinho kerendo se pegar aki.. hauahuaha e USER, vc interpretou o cara la maravilhosamente! ;P USER USER USER USER USER USER x) USER USER USER USER... USER ae",OFF,1
"nada mais do que ela merece, que estréia!! que o público e o palco sempre sejam seu lar, bichinha ❤️ USER URL",NOT,0
"Assisti essa porra ontem, mas é claro, tava apenas acompanhando umas amigas, apenas isso... Enfim, prestei atenção em algumas partes, tipo a da cabana e quase fui expulso da sala por gritar que alem de corno, o vampirinho era viado! Muito bom, Felipe. Continue botando pra foder com todas essas boiolagens da atualidade. Sou seu fã cara! :D",OFF,1
Absurdo! Tem que ficar presos o resto da vida esses monstros. 🤮🤮🤮 USER do Brasil USER,OFF,1
kkkkkkkk...esse cara é muito foda!!! Passo a ser fan dele....hehe,OFF,1
meu pai falando que se tiver show do coldplay em curitiba ou sp a gente vaikkkkkkkkkkk vou chorar o show todo lembrando daquele desgraçado lazarento,OFF,1
igor: 🔫🤫 calado,NOT,0
"eu comprei um chinelo tão imundo nas havaianas, eu tô com odioooo",NOT,0
USER Tá bêbado Ladrão?? Sai pra rua seu lixo!!!,OFF,1
é difícil ser a última romântica no século da putaria 😓😓,OFF,1
"só Acho que nas palavras ele foi um pouco sincero .. mais se USER mano ele tem sorte 🍀 , porque quem bateu nele foi um personal .. um homem de Familia , queria ver se fosse um traficante ou bandido possessivo ..., se ele estaria vivo , USER estaria morto , mais é a vida essa coisa acho que acontecer ... tomara que o morador de rua , arrume um trabalho e que ele arrume uma mulher solteira pelo menos USERk e que a mulher do fato se cure .. e o personal tenha muita calma porque essa historia USER USER USER .. 🙏🏾",NOT,0
USER chato do cacete! Ficou claro porque nunca gostei de professores de história.,OFF,1
RT USER: É isso que essa raça maldita chama de “liberdade de expressão”. URL,OFF,1
"Coitadas dessas crianças, não sabem o que dizem .todas desorientadas.",NOT,0
"Os negros NÃO vão voltar as senzalas, as mulheres NÃO vão voltar pra cozinha e os gays NUNCA MAIS voltarão pro armário! Adorei o comercial e se pudesse curtiria mil vezes a mais que os deslikes, não recuem e não se intimidem, em uma batalha não existe vitória sem sacrifícios e nós NÃO VAMOS NOS CALAR! O choro é livre e gratuito, mas eu também sou livre.",NOT,0
"USER Esqueceu denovo que o boneco tem que stackar para fazer isso, mds tu consegue ser mongoloide e não ler oque eu digitei cara",OFF,1
"Um lixo, espero que saqueiem todas as lojas. Puxa saco sem vergonha, de um presidente cretino. Foda-se",OFF,1
USER USER não é gorda USER é fofa e USER a eu,NOT,0
USER de meia tigela... vai queimar 🔥 no fogo 🔥 do inferno!,OFF,1
"USER lixo, o povo brasileiro está com Bolsonaro, o USER, congresso nacional, e a USER, está contra a população, USER",OFF,1
"Progredir de regime, é piada neh o único progresso que eles merecem e o caminho pra pena de morte. USER nojo desse país de merda que deixa essa imundícias sai! E mais nojo ainda de escutar esses advogados falando, pena de morte, olha aí sorrindo na rua sendo feliz e a criança cadê!?",OFF,1
"USER Deputado fajuta, pilantra, dois inquéritos bonitos na justiça. 😂😂😂😂🤣🤣😂Te fode",OFF,1
"o bofe acordou agora, pqp",OFF,1
"E tipo uma serie ""ARRUME-SE COM A GORDA""0",OFF,1
"Melhor momento da entrevista é no minuto USER 😂 na cara dos esquerdistas do metrópoles ele diz que votou no Bolsonaro e votará novamente, ou seja alguém que está a margem da sociedade tem mais noção da realidade e do que ocorre no Brasil do que os macacos de auditório da velha imprensa kkk",OFF,1
"se acha muito e não eh porra nenhuma, lixo de menina 🤮",OFF,1
"Cara eu gosto do Monark. Mas nessa ele se ferro bonito, é melhor sair mesmo, é USER",NOT,0
Mais os brasileiros sao burro em klr ;-;,OFF,1
Ninguém vê esses jornalistas em isolamento social.Fica em casa idiotas inúteis.Bando de hipócritas que não servem para NADA,OFF,1
"USER Clbk otário, vai lá com ela cornão",OFF,1
"Hoje ir no ibura, amanhã de novo, inferno viu🤡🤡🤡",NOT,0
"o nsgocio é q eu sou uma baitola, porra... é tão difícil me conectar direito com as pessoas, quando eu consigo, mesmo q a parada (relação) tenha MORRIDO eu ainda me sinto bem do mesmo jeito so por falar com a pessoa, e a finada ideia de uma amizade... que sumiu",OFF,1
USER USER demônio do inferno nunca mais !!!,NOT,0
"aceito a tua crítica já para não falar que te deste ao trabalho de falar de algo que recriminas... mas devias estudar LITERATURA para não dizer tanta merda! Lamento que mais uma vez um BRASILEIRO mostre ser BURRO... Bem, contudo serves para alguma coisa... soltar uma gargalhada aqui à ""portuguesinha"" e não, não tenho bigode!",OFF,1
Propaganda nojenta igual ao sanduíche....USER,OFF,1
"Enfim, posso odiar crepúsculo, mas isso é uma coisa muito CHULA, muito USER, vc apenas quer fazer fita, quer seu momento de popularidade. Você não é ninguém. USER e benção filhote de cruz credo.",OFF,1
"Que poha, fiz um vídeo no fofo com várias pessoas 1 ou 2 me responderam, vão tudo tomar no cu também",OFF,1
"USER pessoas desrespeitarem as outras babando ovo daquele que vai terminar de quebrar todo o POVO e fazer do Rico, pessoas ainda mais ricas! USER tem gente que é tão idiota em acreditar em governos!!! Na real, antes eu ficava com raiva, hoje pra mim, se todo o mundo morrer por conta de doença ou fome, não importa mais!",OFF,1
USER se ele quiser te levar p equador n deixa eu odeio aquele país 😭,OFF,1
"Teve USER mereceu não é simplesmente um cancelamento não, não adianta se retratar, não deve ser te piedade desse tipo de gente é fogo nos racista porra falou muita merda, não adianta por a culpa na bebida ele só expressou algo que estava já concretizado em sua cabeça crlh.",OFF,1
"USER Ladraoooooo, corrupção, pior espécie de ser humano que pode existente, mafioso, bandido, Vagabundoooo, mentiroso, rato de esgoto, etc…",OFF,1
vontade de meter a porrada nessa putinha gordofobica,OFF,1
"Bola pra frente agora partiu projeto novo, pro flow e pro USER. Se a gente for extremista e ficar cancelando todo mundo, não vai sobrar um no planeta que não vai ser cancelado com cagaçao de regra",OFF,1
"USER Porra, q assunto chato... os caras insistem nessa pauta. O USER NÃO achou pênalti, mas 95% dos árbitros q comentam sobre arbitragem na televisão brasileira ACHARAM pênalti. Pronto! Próximo assunto...",OFF,1
"USER USER, volta a fazer videos aqui, o pessoal ainda gosta de ti, nos sabemos que USER não é nazista, só ta fumado na masconha.",OFF,1
"USER, na moral, USER pode da mil desculpas que eu to pouco me fodendo, fala besteira e merece consequências! Esse assunto não precisa de dialogos sobre, porque é um acontecimento de bosta que matou milhões, fodase comunismo e fodase narciizismo, essas merda não merece nenhum tipo de atemção.",OFF,1
USER USER Chafarotes de 💩 mas ridiculos !,OFF,1
"olha essa porra, pqppp URL",OFF,1
porra de oscar mano eu quero que esse cara vá pra puta que pariu,OFF,1
mlk nojento do caralho,OFF,1
USER seu viadinho nao viu minha mensagem,OFF,1
parabéns viado tudo de bom pra meu cria q deus te abençoe sempre sucesso pra vc . ❤❤ USER URL,OFF,1
E ser humano do mesmo jeito independente se e gorda ou magra se ela se aceita como ela e daí a opinião dos outro o importante e ser feliz USER passa e USER e vaidade e nada dessa vida se leva e as vê dez os outro acha que é gorda porque gosta tem magro que como mais do que gordo vai se matar por isso,NOT,0
bem que podia morrer todo mundo né,OFF,1
USER pois supere seu fudido do caralho,OFF,1
caralho tinha 1 real na jaqueta gente chocada,OFF,1
"Vocês são muito idiotas mesmo. ""A bandeira do brasil"" USER",OFF,1
Perseguiu o garoto o programa inteiro e foi pra final com ele deve ser castigo né kkkkkk (Silvana),NOT,0
"USER Um ex presidiário que foi em cana por corrupção e lavagem de dinheiro, seguido por muitos jumentos e aproveitadores que querem voltar a roubar. URL",OFF,1
kkkkkk globo lixo,OFF,1
Quero muito foder a boca dela até ela não aguentar mais,OFF,1
"USER tomei um nojo dessa Hari, USER.",OFF,1
USER USER Tô até vendo como será mais esse roubo. Com vcs não dá mais para conviver. A solução é excluí-los da política. Bando de ladrões. O povo acordou,OFF,1
que figurinos ridículos são esses? KKKKKKKKKKK,OFF,1
USER USER como vc é podre....um babaca inútil.....,OFF,1
Caralho que palavra DESGRAÇADA joguei URL HASHTAG 5/6 🔥 18 ⬛⬛🟨⬛⬛ ⬛🟨⬛🟨⬛ 🟨🟨🟨🟨⬛ ⬛🟨🟩🟨🟨 🟩🟩🟩🟩🟩,OFF,1
friozinho bom p fuder f1,OFF,1
"UM BABACA, IRRESPONSÁVEL, INSENSATO ATROPELOU MEU PAI NA MOTO. Eu o odeio por deixar meu pai no chão e fugir. Odeio porque deixou minha família abalada. Odeio porque agora estamos no hospital esperando por uma cirurgia. Que ele pague pelo que fez. E se depender do meu ódio…",OFF,1
Eu só cliquei porque eu não vi que esse canal era da Globo lixo,OFF,1
"""se não é virgem de sexo é virgem de pensamento"" eu gosto dos livros, mas adorei o video.",NOT,0
